id,utterance,topics,primary_topic,confidence,source,annotator_id,created_at
topic_000454,The pressure from my parents about grades is damaging our relationship.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.9,synthetic,ann_002,2024-06-08T06:28:54Z
topic_000455,I feel like my body is betraying me and I don't know how to cope.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_004,2024-11-28T23:56:54Z
topic_000456,I can't negotiate a better salary because I'm scared of losing my job.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.87,synthetic,ann_004,2025-01-31T14:44:28Z
topic_000457,I'm behind on all my assignments and I don't know how to catch up.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_005,2024-11-03T15:46:27Z
topic_000458,The financial pressure from losing my job is affecting my marriage.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.87,synthetic,ann_004,2024-10-19T16:35:57Z
topic_000459,My mental health is suffering because of my work situation.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_004,2024-11-22T23:05:56Z
topic_000460,My parents' high expectations and our constant conflicts are destroying my studies.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_001,2024-09-05T14:15:34Z
topic_000461,I'm afraid of being abandoned and it's ruining my relationship.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_002,2025-03-24T18:29:44Z
topic_000462,Financially bahut stress mein hun aur neend nahi aa rahi.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_005,2024-09-13T20:22:09Z
topic_000463,My boss takes credit for all my work and never acknowledges my contributions.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_005,2024-12-07T17:26:48Z
topic_000464,I'm a junior employee being asked to do a senior employee's job.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_004,2024-10-07T12:02:17Z
topic_000465,I'm dealing with a family member's terminal illness.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_001,2024-09-05T06:11:42Z
topic_000466,I can't afford my medication and it's making my condition worse.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_004,2024-12-12T04:50:38Z
topic_000467,I feel trapped in a job I hate but I can't afford to leave.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_003,2024-08-31T01:38:18Z
topic_000468,My health problems have cost me my job and my savings.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_001,2025-01-28T22:16:04Z
topic_000469,I feel like I give so much in relationships and get nothing back.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_003,2025-01-09T22:59:59Z
topic_000470,I have a sleep disorder and the exhaustion is destroying my quality of life.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_001,2024-10-22T06:34:39Z
topic_000471,I'm going through a divorce and the financial situation is devastating.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.85,synthetic,ann_001,2025-01-28T18:40:58Z
topic_000472,I have ADHD and my academic performance suffers as a result.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_001,2024-12-30T16:27:39Z
topic_000473,I work so much that I have no time for anything else in my life.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_002,2025-02-26T06:22:04Z
topic_000474,I have a chronic illness and it's making it impossible to keep up with my studies.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.82,synthetic,ann_005,2024-11-03T00:43:57Z
topic_000475,I'm struggling with perfectionism and it's affecting my studies.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_001,2024-07-08T22:29:51Z
topic_000476,I'm scared I'm going to lose my job and I don't know what to do.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_005,2024-10-26T17:24:29Z
topic_000477,I have credit card debt from a period of unemployment and it's overwhelming.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.87,synthetic,ann_003,2025-01-22T02:35:48Z
topic_000478,I'm struggling to perform at work because of the pressure.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_003,2024-12-15T04:27:29Z
topic_000479,My workload is unmanageable and nobody seems to care.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_004,2024-09-14T17:31:06Z
topic_000480,Health ki wajah se sab kuch rok diya hai mujhne.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_003,2024-10-31T14:35:03Z
topic_000481,I've been sick for months and the financial pressure is adding to my stress.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.87,synthetic,ann_001,2024-09-14T10:32:21Z
topic_000482,I'm burned out and distant from my family because of constant work stress.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_002,2024-06-25T09:54:30Z
topic_000483,I'm struggling to study because my family is going through a crisis.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_004,2024-09-15T22:12:35Z
topic_000484,I feel trapped in a bad job because of my financial obligations.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.87,synthetic,ann_001,2024-06-05T14:10:12Z
topic_000485,I'm behind on all my assignments and I don't know how to catch up.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_004,2024-11-18T11:25:47Z
topic_000486,My boyfriend and I broke up right before finals and I'm falling apart.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_001,2025-01-08T18:13:09Z
topic_000487,I'm struggling to study because my family is going through a crisis.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_004,2025-03-12T17:48:54Z
topic_000488,The office politics are exhausting and I'm thinking of quitting.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2024-11-27T07:20:29Z
topic_000489,I have exam anxiety so bad that I freeze during tests.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_005,2024-06-11T10:52:34Z
topic_000490,I feel like I'm failing as both a professional and as a partner.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_005,2024-07-28T00:52:55Z
topic_000491,I've had recurring infections that won't resolve and I'm exhausted.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_001,2025-01-09T21:15:01Z
topic_000492,I can't sleep because of exam stress and my health is deteriorating.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.9,synthetic,ann_002,2024-06-08T03:14:29Z
topic_000493,My toxic work environment is making me take out my frustration on my family.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_002,2024-10-25T21:11:07Z
topic_000494,I'm completely burned out from working 12-hour days.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_001,2024-06-26T09:02:41Z
topic_000495,I chose the wrong field and now I'm stuck and don't know what to do.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_005,2024-08-25T22:25:26Z
topic_000496,I have been micromanaged to the point where I can't do anything right.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_004,2024-11-03T05:02:04Z
topic_000497,I'm afraid to open my bank statements.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_005,2024-11-16T02:05:06Z
topic_000498,Padhai mein focus nahi ho raha kuch bhi.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_002,2024-07-12T13:27:55Z
topic_000499,I'm terrified of bankruptcy and what it means for my future.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_004,2024-08-17T03:31:15Z
topic_000500,I went through a painful breakup and I can't move on.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_002,2025-02-23T21:04:26Z
topic_000501,Ghar mein financial stress aur rishton mein khichaav ek saath chal raha hai.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.9,synthetic,ann_001,2025-03-22T13:11:30Z
topic_000502,My partner controls all the money in the relationship and I feel trapped.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.87,synthetic,ann_004,2024-08-04T15:46:03Z
topic_000503,Bimari ki wajah se job bhi gayi aur paise bhi nahi hain.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.85,synthetic,ann_002,2025-03-09T09:29:16Z
topic_000504,I have codependency issues and I keep losing myself in relationships.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_001,2025-03-05T13:31:35Z
topic_000505,Chronic pain ki wajah se zindagi bahut mushkil ho gayi hai.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_003,2024-08-07T12:33:53Z
topic_000506,I'm struggling to study because my family is going through a crisis.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_002,2024-10-18T23:25:11Z
topic_000507,I feel deep shame about my financial situation.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_003,2024-12-19T14:21:34Z
topic_000508,I was bullied at work and it has left me shaken.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_001,2024-07-03T14:26:49Z
topic_000509,Health ki wajah se sab kuch rok diya hai mujhne.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_001,2024-11-15T12:13:29Z
topic_000510,I feel like I give so much in relationships and get nothing back.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_004,2024-07-14T01:34:03Z
topic_000511,The financial pressure from losing my job is affecting my marriage.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_003,2024-06-17T20:52:26Z
topic_000512,My boss takes credit for all my work and never acknowledges my contributions.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_001,2024-07-29T22:11:53Z
topic_000513,I feel undervalued and disrespected at work every single day.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_003,2025-01-15T13:27:06Z
topic_000514,I have multiple assignments due this week and I'm completely overwhelmed.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_004,2025-02-28T14:33:42Z
topic_000515,I have persistent back pain that has ended my ability to do things I love.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_003,2025-01-06T16:15:01Z
topic_000516,I dropped out of college and I feel ashamed and lost.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_002,2024-06-30T12:32:29Z
topic_000517,My partner and I fight constantly about money.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_001,2024-10-26T21:58:07Z
topic_000518,I was laid off and now my relationship is under enormous strain.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_002,2025-02-11T02:36:16Z
topic_000519,Padhai mein focus nahi ho raha kuch bhi.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_001,2024-06-07T11:53:56Z
topic_000520,We can't afford to buy a house and it's causing constant tension.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.9,synthetic,ann_005,2025-01-24T16:55:46Z
topic_000521,I've been laid off and I'm panicking about how to pay my debts.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_002,2024-11-10T18:13:45Z
topic_000522,Job ja sakti hai meri aur main darr raha hun.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2024-11-21T10:07:24Z
topic_000523,My company is going under and I'm terrified about my financial future.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.85,synthetic,ann_003,2024-10-16T21:51:22Z
topic_000524,I can't afford my medication and it's making my condition worse.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.87,synthetic,ann_005,2024-10-02T22:41:29Z
topic_000525,My spouse and I can't communicate without it turning into a fight.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_005,2025-01-17T17:13:30Z
topic_000526,My academic career feels like a disaster and I don't know what to do.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_004,2024-10-25T11:28:30Z
topic_000527,I was in an abusive relationship and I'm still recovering from it.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_001,2024-06-23T02:15:13Z
topic_000528,I'm dealing with imposter syndrome at university.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_002,2025-01-27T16:46:34Z
topic_000529,I am dealing with the physical effects of long-term stress.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_001,2024-08-26T07:52:32Z
topic_000530,I'm in a course I hate but I don't know what else to do.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_003,2024-06-19T01:59:20Z
topic_000531,I feel so lonely even though I'm in a relationship.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_001,2024-10-19T19:39:18Z
topic_000532,Doctors ke paas jaana mujhe bahut dara deta hai.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_002,2025-03-15T16:34:10Z
topic_000533,I feel like my body is betraying me and I don't know how to cope.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_001,2024-06-05T22:02:45Z
topic_000534,I'm a first-generation student and I feel completely out of place.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_004,2024-09-25T09:53:36Z
topic_000535,Exams se pehle bahut ghabra jaata hun.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-09-01T22:43:34Z
topic_000536,I'm working two jobs to make ends meet and I'm completely exhausted.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.82,synthetic,ann_002,2024-08-04T19:43:05Z
topic_000537,I'm struggling to study because my family is going through a crisis.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_001,2024-08-18T11:30:47Z
topic_000538,My career ambition and my relationship are in constant conflict.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.85,synthetic,ann_004,2024-10-18T08:13:00Z
