id,utterance,primary_intent,secondary_intent,confidence,source,annotator_id,created_at
intent_000615,I need immediate help -- I'm not safe.,crisis_emergency,,0.93,synthetic,ann_002,2024-09-22T06:37:03Z
intent_000616,What can you do?,general_chat,,0.85,synthetic,ann_002,2025-03-11T13:49:18Z
intent_000617,"I need to see a therapist urgently, how do I book?",book_appointment,,0.96,synthetic,ann_003,2025-03-07T01:49:13Z
intent_000618,The app keeps crashing.,feedback_complaint,general_chat,0.95,synthetic,ann_005,2024-08-23T01:57:17Z
intent_000619,I feel like there is no hope and I want to die.,crisis_emergency,,0.9,synthetic,ann_005,2025-02-17T19:15:28Z
intent_000620,I've been thinking about ways to end my life for weeks.,crisis_emergency,seek_support,0.99,synthetic,ann_001,2024-07-31T08:31:52Z
intent_000621,Appointment kaise lun yahan se?,book_appointment,seek_support,0.94,synthetic,ann_003,2025-02-25T01:04:16Z
intent_000622,I'd like to arrange regular therapy appointments.,book_appointment,,0.96,synthetic,ann_003,2024-10-31T14:25:15Z
intent_000623,Mujhe ek session schedule karna hai.,book_appointment,,0.96,synthetic,ann_005,2024-10-11T22:43:08Z
intent_000624,I can't seem to get out of this dark place.,seek_support,,0.97,synthetic,ann_005,2024-07-18T00:18:53Z
intent_000625,I feel like the pain will only stop if I'm dead.,crisis_emergency,seek_support,0.99,synthetic,ann_005,2025-01-13T06:56:38Z
intent_000626,I'm struggling to find any joy in things I used to love.,seek_support,,0.97,synthetic,ann_003,2025-01-14T00:29:41Z
intent_000627,Kya main apni anxiety test kar sakta hun?,assessment_request,,0.93,synthetic,ann_001,2025-02-26T06:48:11Z
intent_000628,I can't seem to get out of this dark place.,seek_support,general_chat,0.92,synthetic,ann_001,2024-12-29T11:41:21Z
intent_000629,I've been thinking about this for a long time and I'm ready.,crisis_emergency,,0.9,synthetic,ann_001,2024-10-29T17:20:46Z
intent_000630,My anxiety is stopping me from living my life.,seek_support,,0.88,synthetic,ann_004,2024-08-10T13:50:14Z
intent_000631,I feel like I have no energy for anything.,seek_support,,0.97,synthetic,ann_003,2025-01-02T20:20:52Z
intent_000632,"I'm fine right now, just exploring the app.",general_chat,seek_support,0.95,synthetic,ann_002,2024-12-30T19:15:18Z
intent_000633,I'd like to set up an appointment for next week.,book_appointment,seek_support,0.9,synthetic,ann_005,2024-12-14T07:28:51Z
intent_000634,I'd like to schedule a weekly session.,book_appointment,seek_support,0.98,synthetic,ann_002,2025-02-09T19:22:45Z
intent_000635,What kind of support do you offer?,general_chat,seek_support,0.88,synthetic,ann_005,2024-09-09T05:13:33Z
intent_000636,I feel like I'm just going through the motions every day.,seek_support,general_chat,0.9,synthetic,ann_005,2024-10-22T07:31:11Z
intent_000637,Can I schedule a session for sometime next week?,book_appointment,,0.9,synthetic,ann_002,2024-08-13T19:08:57Z
intent_000638,I've been thinking about driving into traffic.,crisis_emergency,,0.99,synthetic,ann_005,2025-01-28T00:55:15Z
intent_000639,I've been feeling really fragile emotionally.,seek_support,,0.88,synthetic,ann_001,2024-11-19T13:13:11Z
intent_000640,I've been having thoughts that it would be better if I wasn't here.,crisis_emergency,,0.93,synthetic,ann_004,2024-06-30T01:28:14Z
intent_000641,What is hypervigilance?,information_request,,0.92,synthetic,ann_001,2024-11-07T21:53:23Z
intent_000642,I'd like to book a slot with a therapist.,book_appointment,seek_support,0.92,synthetic,ann_004,2024-11-09T09:52:31Z
intent_000643,CBT kya hota hai?,information_request,,0.97,synthetic,ann_003,2024-07-21T12:18:28Z
intent_000644,"Hey, what can you help me with?",general_chat,,0.92,synthetic,ann_002,2025-02-27T16:52:51Z
intent_000645,What are the early warning signs of a mental health problem?,information_request,,0.97,synthetic,ann_005,2024-09-06T03:29:15Z
intent_000646,What's up?,general_chat,seek_support,0.88,synthetic,ann_004,2024-12-24T07:39:47Z
intent_000647,I feel like I'm drowning in my own thoughts.,seek_support,book_appointment,0.97,synthetic,ann_003,2025-01-10T19:00:40Z
intent_000648,What is the difference between a psychologist and a psychiatrist?,information_request,,0.92,synthetic,ann_003,2025-01-11T08:05:56Z
intent_000649,I've been having a really hard time lately.,seek_support,,0.92,synthetic,ann_005,2025-02-15T02:07:34Z
intent_000650,Can I book a therapy session online?,book_appointment,,0.92,synthetic,ann_005,2024-09-19T21:46:09Z
intent_000651,I want to take a mental health assessment.,assessment_request,,0.95,synthetic,ann_005,2024-07-31T16:55:25Z
intent_000652,I'd like to check my anxiety levels.,assessment_request,seek_support,0.95,synthetic,ann_004,2024-06-30T16:06:09Z
intent_000653,The session ended abruptly and I lost my progress.,feedback_complaint,,0.95,synthetic,ann_002,2024-08-30T11:39:46Z
intent_000654,Appointment kaise lun yahan se?,book_appointment,,0.98,synthetic,ann_005,2025-02-24T15:11:38Z
intent_000655,I want to take an assessment for OCD symptoms.,assessment_request,,0.88,synthetic,ann_003,2024-11-10T00:10:58Z
intent_000656,Can you give me a questionnaire about my depression?,assessment_request,,0.95,synthetic,ann_004,2025-03-14T11:56:54Z
intent_000657,I feel like my privacy is not being respected.,feedback_complaint,,0.9,synthetic,ann_005,2024-12-05T14:07:54Z
intent_000658,Can we talk about what I've been going through?,seek_support,book_appointment,0.9,synthetic,ann_002,2024-07-21T11:36:52Z
intent_000659,What can I do here?,general_chat,,0.92,synthetic,ann_005,2024-11-08T13:33:28Z
intent_000660,Can I set up my first therapy session?,book_appointment,,0.96,synthetic,ann_002,2024-10-08T07:27:08Z
intent_000661,I need help getting through a very difficult period in my life.,seek_support,,0.88,synthetic,ann_002,2024-06-10T04:34:06Z
intent_000662,I feel like I need to escape permanently.,crisis_emergency,,0.99,synthetic,ann_004,2024-08-15T21:28:08Z
intent_000663,Can I take a test to see how I'm doing mentally?,assessment_request,seek_support,0.95,synthetic,ann_003,2024-11-28T17:24:11Z
intent_000664,How does this platform work?,information_request,,0.9,synthetic,ann_004,2025-01-01T09:59:27Z
intent_000665,I've been really reactive lately and it's affecting my relationships.,seek_support,book_appointment,0.88,synthetic,ann_002,2024-08-07T12:03:34Z
intent_000666,What is exposure therapy?,information_request,,0.92,synthetic,ann_003,2024-07-23T03:49:15Z
intent_000667,Everything feels too heavy right now.,seek_support,general_chat,0.97,synthetic,ann_002,2024-09-11T18:40:50Z
intent_000668,I'd like to get an appointment as soon as there's availability.,book_appointment,,0.94,synthetic,ann_005,2024-10-02T16:54:54Z
intent_000669,"I don't have a specific question, just exploring.",general_chat,,0.85,synthetic,ann_005,2024-07-04T19:36:22Z
intent_000670,Chatbot bilkul samajh nahi raha meri baat.,feedback_complaint,,0.93,synthetic,ann_005,2024-08-16T03:46:40Z
intent_000671,Everything I try seems to fail and I feel defeated.,seek_support,book_appointment,0.92,synthetic,ann_001,2025-03-17T04:04:19Z
intent_000672,I'd like to check my anxiety levels.,assessment_request,,0.95,synthetic,ann_003,2025-01-07T07:10:07Z
intent_000673,I need help working through some really painful feelings.,seek_support,,0.85,synthetic,ann_004,2025-01-16T20:50:25Z
intent_000674,I've had a very bad experience with this platform.,feedback_complaint,,0.9,synthetic,ann_004,2024-09-04T20:11:31Z
intent_000675,I've been self-harming and I need help.,crisis_emergency,,0.93,synthetic,ann_003,2025-02-02T09:57:32Z
intent_000676,How do I know if I need therapy?,information_request,assessment_request,0.92,synthetic,ann_002,2025-02-10T09:13:14Z
intent_000677,I want to disappear from this world.,crisis_emergency,,0.95,synthetic,ann_003,2024-09-17T21:01:12Z
intent_000678,My data doesn't seem to be saving properly.,feedback_complaint,,0.93,synthetic,ann_003,2025-01-19T12:06:05Z
intent_000679,What are the long-term effects of untreated depression?,information_request,,0.92,synthetic,ann_005,2024-07-04T14:17:13Z
intent_000680,I'm scared of what I might do to myself.,crisis_emergency,,0.95,synthetic,ann_001,2024-07-06T02:47:01Z
intent_000681,I don't think I'll make it through the night.,crisis_emergency,,0.99,synthetic,ann_004,2024-11-12T12:00:26Z
intent_000682,I want to do the depression test today.,assessment_request,information_request,0.95,synthetic,ann_002,2024-10-22T20:34:08Z
intent_000683,My relationships are falling apart and I don't know how to cope.,seek_support,,0.95,synthetic,ann_001,2024-09-27T00:19:11Z
intent_000684,My anxiety is stopping me from living my life.,seek_support,,0.95,synthetic,ann_003,2024-11-09T08:39:02Z
intent_000685,I feel like the world would be better without me.,crisis_emergency,seek_support,0.99,synthetic,ann_002,2024-07-14T01:51:17Z
intent_000686,What are coping strategies for panic attacks?,information_request,assessment_request,0.97,synthetic,ann_001,2024-12-13T09:52:35Z
intent_000687,"I don't have a specific question, just exploring.",general_chat,seek_support,0.88,synthetic,ann_004,2025-01-21T19:01:52Z
intent_000688,Session book karna hai mujhe.,book_appointment,,0.9,synthetic,ann_004,2024-11-28T21:52:48Z
intent_000689,I feel like I'm about to do something drastic.,crisis_emergency,,0.95,synthetic,ann_002,2024-10-23T10:04:27Z
intent_000690,Can you assess my current mental health?,assessment_request,seek_support,0.97,synthetic,ann_005,2024-06-24T00:23:31Z
intent_000691,I've been feeling really out of control lately.,seek_support,book_appointment,0.95,synthetic,ann_002,2024-07-04T05:58:14Z
intent_000692,I'd like to track my mental health with assessments.,assessment_request,seek_support,0.95,synthetic,ann_003,2024-12-10T02:51:19Z
intent_000693,I just wanted to test the app.,general_chat,seek_support,0.95,synthetic,ann_004,2025-03-11T20:36:23Z
intent_000694,I'm scared of myself right now.,crisis_emergency,,0.97,synthetic,ann_001,2025-02-04T18:14:24Z
intent_000695,I don't want to live anymore.,crisis_emergency,,0.99,synthetic,ann_004,2024-07-23T16:20:52Z
intent_000696,I feel like I'm not myself anymore.,seek_support,,0.92,synthetic,ann_005,2024-11-30T11:54:06Z
intent_000697,"I'm doing okay today, just wanted to say hello.",general_chat,,0.95,synthetic,ann_003,2024-12-29T11:21:30Z
intent_000698,Can I take a test to see how I'm doing mentally?,assessment_request,information_request,0.93,synthetic,ann_004,2024-07-28T09:04:15Z
intent_000699,I'm thinking about jumping off a bridge.,crisis_emergency,seek_support,0.95,synthetic,ann_002,2024-06-16T11:12:47Z
intent_000700,I've had issues every time I try to use this app.,feedback_complaint,,0.95,synthetic,ann_001,2025-03-13T04:10:30Z
intent_000701,I'm thinking of ending things tonight.,crisis_emergency,,0.95,synthetic,ann_004,2024-10-25T05:00:19Z
intent_000702,How long does therapy usually take?,information_request,assessment_request,0.9,synthetic,ann_002,2025-02-13T02:29:50Z
intent_000703,I've been feeling really hopeless about the future.,seek_support,,0.95,synthetic,ann_003,2025-02-27T13:45:12Z
intent_000704,I need to make an appointment for mental health support.,book_appointment,,0.92,synthetic,ann_004,2025-02-22T10:40:10Z
intent_000705,There was a technical error during my session.,feedback_complaint,,0.9,synthetic,ann_004,2024-06-01T06:42:33Z
intent_000706,Can I book a session for tomorrow?,book_appointment,,0.94,synthetic,ann_005,2024-09-21T01:57:46Z
intent_000707,I've been thinking about this for a long time and I'm ready.,crisis_emergency,,0.9,synthetic,ann_004,2025-02-04T16:13:30Z
intent_000708,I feel worthless and like ending it all.,crisis_emergency,seek_support,0.95,synthetic,ann_003,2024-07-12T22:57:19Z
intent_000709,I want to start with an assessment.,assessment_request,,0.93,synthetic,ann_005,2024-08-11T21:29:50Z
intent_000710,"Main bahut bura feeling kar raha hun, kuch kar lunga.",crisis_emergency,,0.95,synthetic,ann_002,2024-08-08T09:22:27Z
intent_000711,I'm in a very dark place and I'm not safe.,crisis_emergency,,0.97,synthetic,ann_005,2025-02-02T08:03:03Z
intent_000712,What is the difference between coaching and therapy?,information_request,,0.9,synthetic,ann_003,2025-03-21T06:06:50Z
intent_000713,"Main bahut bura feeling kar raha hun, kuch kar lunga.",crisis_emergency,,0.9,synthetic,ann_005,2024-10-31T01:59:23Z
intent_000714,How do I book a session on this platform?,book_appointment,,0.92,synthetic,ann_002,2024-09-25T19:03:59Z
intent_000715,I want to arrange a session with a counselor.,book_appointment,,0.9,synthetic,ann_001,2024-11-28T17:47:44Z
intent_000716,I can't stop overthinking everything.,seek_support,,0.95,synthetic,ann_001,2024-11-24T15:17:05Z
intent_000717,What is dissociation?,information_request,seek_support,0.95,synthetic,ann_005,2024-12-26T13:32:16Z
intent_000718,I wanted to see what this chatbot is like.,general_chat,,0.9,synthetic,ann_003,2024-08-14T23:37:54Z
intent_000719,I need emotional guidance through a difficult period.,seek_support,,0.85,synthetic,ann_001,2024-09-14T16:10:56Z
intent_000720,What are the benefits of therapy?,information_request,,0.92,synthetic,ann_001,2024-06-05T14:10:12Z
intent_000721,What are grounding techniques?,information_request,assessment_request,0.95,synthetic,ann_002,2024-09-07T20:16:47Z
intent_000722,I'd like to get on the schedule this week.,book_appointment,,0.92,synthetic,ann_004,2024-12-13T07:01:48Z
intent_000723,I'd like to get on the schedule this week.,book_appointment,,0.94,synthetic,ann_002,2025-03-04T10:32:30Z
intent_000724,What are the long-term effects of untreated depression?,information_request,,0.95,synthetic,ann_001,2024-08-18T08:02:51Z
intent_000725,I've been having thoughts that it would be better if I wasn't here.,crisis_emergency,,0.97,synthetic,ann_001,2024-08-06T21:01:04Z
intent_000726,I don't want to wake up tomorrow.,crisis_emergency,,0.95,synthetic,ann_005,2024-11-08T18:38:06Z
intent_000727,What is GAD-7?,information_request,seek_support,0.92,synthetic,ann_001,2025-01-23T12:33:37Z
intent_000728,I'd like to get on the schedule this week.,book_appointment,,0.9,synthetic,ann_002,2025-01-11T14:15:06Z
intent_000729,Appointment kaise lun yahan se?,book_appointment,,0.96,synthetic,ann_003,2025-02-08T06:20:41Z
intent_000730,I've heard about this app and wanted to try it.,general_chat,seek_support,0.95,synthetic,ann_005,2024-11-27T18:37:09Z
intent_000731,I'm a danger to myself.,crisis_emergency,,0.99,synthetic,ann_005,2024-10-14T19:59:54Z
intent_000732,What is acceptance and commitment therapy?,information_request,,0.9,synthetic,ann_005,2024-07-20T19:20:20Z
intent_000733,I want to take an assessment for OCD symptoms.,assessment_request,information_request,0.97,synthetic,ann_001,2025-02-14T11:24:22Z
intent_000734,What can you do?,general_chat,,0.88,synthetic,ann_002,2024-10-11T02:06:35Z
intent_000735,I'm in a very dark place and I'm not safe.,crisis_emergency,seek_support,0.97,synthetic,ann_001,2024-08-30T11:41:46Z
intent_000736,What is schema therapy?,information_request,,0.88,synthetic,ann_002,2024-06-10T05:23:36Z
intent_000737,I don't see any future for myself.,crisis_emergency,,0.95,synthetic,ann_002,2025-02-14T11:12:17Z
intent_000738,Mujhe nahi lagna apni zindagi mein koi matlab hai.,crisis_emergency,,0.9,synthetic,ann_005,2024-07-07T03:47:54Z
intent_000739,What is attachment theory?,information_request,,0.92,synthetic,ann_001,2025-01-02T08:47:40Z
intent_000740,I want to schedule a family therapy session.,book_appointment,,0.92,synthetic,ann_005,2024-11-29T18:16:11Z
intent_000741,What is psychotherapy?,information_request,seek_support,0.97,synthetic,ann_001,2025-03-14T04:38:37Z
intent_000742,I want to make an appointment for this Thursday.,book_appointment,seek_support,0.98,synthetic,ann_001,2024-11-21T09:07:56Z
