id,utterance,pattern_count,source
meta_000370,He did it again,1,synthetic
meta_001281,I need to fix everything,1,synthetic
meta_001666,I can't do anything about it,1,synthetic
meta_001252,I have to be strong all the time,1,synthetic
meta_000357,I can't believe what she said to me,1,synthetic
meta_002604,"She's quiet, which means she's angry with me",1,synthetic
meta_001251,I must succeed at everything,1,synthetic
meta_000938,Nobody ever listens to me,1,synthetic
meta_002943,"Now that I'm broken, I'm worthless",1,synthetic
meta_002133,I can tell she doesn't want me around,1,synthetic
meta_001753,I can't talk about my feelings,1,synthetic
meta_001130,"Every time I try, I fail",1,synthetic
meta_001175,Everyone always abandons me,1,synthetic
meta_002058,He judges me for everything,1,synthetic
meta_001920,My shame is eating away at me,1,synthetic
meta_001450,I must not let anyone down,1,synthetic
meta_001798,The rejection really hurt me,1,synthetic
meta_000750,She's more capable than me,1,synthetic
meta_001876,My anxiety is overwhelming me,1,synthetic
meta_002895,"Now that I'm broken, I'm worthless",1,synthetic
meta_001714,I can't do anything about it,1,synthetic
meta_002494,His behavior drives me crazy,1,synthetic
meta_002778,"After I fail, nobody will want me",1,synthetic
meta_001021,All my relationships fail,1,synthetic
meta_002898,"After I fail, nobody will want me",1,synthetic
meta_001517,I'm incapable of loving myself,1,synthetic
meta_002619,"She didn't text back, so she's rejecting me",1,synthetic
meta_002972,"If things get worse, I won't handle it",1,synthetic
meta_000217,She thinks I'm a failure,1,synthetic
meta_001096,Everyone judges me,1,synthetic
meta_002325,His behavior drives me crazy,1,synthetic
meta_001552,Nobody can understand what I'm going through,1,synthetic
meta_000585,I can't believe what she said to me,1,synthetic
meta_000518,It went wrong somehow,1,synthetic
meta_002694,"She's quiet, which means she's angry with me",1,synthetic
meta_000637,I can't believe what she said to me,1,synthetic
meta_002922,"After I fail, nobody will want me",1,synthetic
meta_002104,Everyone knows I'm a loser,1,synthetic
meta_002813,"Before I disappoint them, I should leave",1,synthetic
meta_000039,It's all their fault,1,synthetic
meta_001062,Nobody ever listens to me,1,synthetic
meta_000523,He did it again,1,synthetic
meta_002427,His behavior drives me crazy,1,synthetic
meta_001954,My shame is eating away at me,1,synthetic
