id,utterance,primary_emotion,secondary_emotion,intensity,confidence,annotator_id,source,created_at
emot_000721,I've been waking up in a cold sweat from the same nightmare every week.,fear,sadness,0.7529,0.8986,ann_004,synthetic,2025-07-13T00:00:00Z
emot_001073,I feel like I don't belong anywhere. That there's something about me that doesn't fit.,shame,hopelessness,0.7951,0.844,ann_001,synthetic,2025-03-16T00:00:00Z
emot_001298,I had dinner with my parents this evening. Nothing out of the ordinary.,neutral,,0.1783,0.8647,ann_003,synthetic,2025-04-14T00:00:00Z
emot_001197,I sorted out some administrative things I'd been putting off.,neutral,,0.3819,0.8227,ann_004,synthetic,2025-07-20T00:00:00Z
emot_000636,I'm terrified of losing my job and not being able to provide for my family.,fear,,0.681,0.8366,ann_009,synthetic,2025-04-25T00:00:00Z
emot_001133,I'm ashamed of the ways my trauma has made me difficult to be with.,shame,hopelessness,0.8806,0.7902,ann_001,crisis_text_line,2025-09-15T00:00:00Z
emot_000417,Mujhe bahut rona aata hai aajkal bina wajah ke bhi.,sadness,guilt,0.9181,0.9104,ann_013,clinical_notes,2025-02-02T00:00:00Z
emot_000888,I feel like I'm stuck in a story that was always going to end badly.,hopelessness,anxiety,0.7657,0.9112,ann_003,crisis_text_line,2025-09-06T00:00:00Z
emot_001060,I'm ashamed of all the things I should have done differently.,shame,hopelessness,0.914,0.8468,ann_014,clinical_notes,2026-01-09T00:00:00Z
emot_001084,I'm ashamed of my mental health history. I've hidden it from everyone.,shame,,0.8661,0.7879,ann_008,crisis_text_line,2026-01-13T00:00:00Z
emot_001150,I feel like I am the mistakes I've made and not the things I've done right.,shame,hopelessness,0.8946,0.7518,ann_015,clinical_notes,2025-05-24T00:00:00Z
emot_001254,I went for a walk this morning. It was quiet and I needed that.,neutral,,0.3096,0.7553,ann_015,synthetic,2025-01-17T00:00:00Z
emot_000016,I'm scared of losing control and people seeing me break down.,anxiety,,0.5572,0.8464,ann_010,clinical_notes,2025-10-26T00:00:00Z
emot_000151,My throat gets tight when I try to speak in meetings.,anxiety,hopelessness,0.6605,0.8584,ann_015,clinical_notes,2025-11-14T00:00:00Z
emot_000910,I wasn't there when my father died. I'll carry that forever.,guilt,sadness,0.6198,0.9338,ann_002,crisis_text_line,2025-04-23T00:00:00Z
emot_000748,I've lost the ability to be motivated by the future.,hopelessness,anxiety,0.8355,0.842,ann_012,synthetic,2025-04-22T00:00:00Z
emot_000045,I'm scared of closed spaces too. I can't find anywhere safe.,anxiety,,0.7807,0.9326,ann_003,forum_scrape,2026-01-12T00:00:00Z
emot_001306,I'm considering whether to take a course to develop new skills.,neutral,,0.3004,0.848,ann_005,synthetic,2025-08-28T00:00:00Z
emot_000913,I feel guilty for the things I said in the relationship. I wasn't kind.,guilt,shame,0.5556,0.8272,ann_005,synthetic,2025-03-03T00:00:00Z
emot_000645,I'm terrified of being a mother. What if I can't do it right?,fear,,0.9996,0.9495,ann_004,crisis_text_line,2025-03-29T00:00:00Z
emot_000296,I've been listening to the same sad song on repeat for weeks.,sadness,fear,0.8049,0.8818,ann_011,synthetic,2025-05-14T00:00:00Z
emot_001047,There's something broken in me that no amount of therapy can fix.,shame,hopelessness,0.9431,0.8048,ann_013,crisis_text_line,2025-03-04T00:00:00Z
emot_000198,I'm terrified of making a commitment in case I can't follow through.,anxiety,,0.8947,0.9502,ann_006,synthetic,2026-01-17T00:00:00Z
emot_001181,I set up a standing desk this week. Still getting used to it.,neutral,,0.2065,0.751,ann_011,synthetic,2025-01-05T00:00:00Z
emot_000141,Every notification makes my heart race.,anxiety,fear,0.8665,0.8802,ann_013,forum_scrape,2025-12-18T00:00:00Z
emot_001091,I feel like I carry a darkness that I can't fully explain to anyone.,shame,,0.9408,0.9617,ann_013,synthetic,2025-05-07T00:00:00Z
emot_000366,I've been carrying this grief for so long I've forgotten what it's like not to.,sadness,hopelessness,0.8666,0.8189,ann_002,synthetic,2026-02-05T00:00:00Z
emot_001080,I feel like I've always been the problem in every situation I've been in.,shame,guilt,0.9408,0.7891,ann_015,synthetic,2025-09-10T00:00:00Z
emot_001139,I feel like even my successes are accidental. I've just been lucky enough not to be found out.,shame,guilt,0.9163,0.8949,ann_015,synthetic,2025-04-16T00:00:00Z
emot_000260,I've been turning down invitations because I don't have the energy to be okay.,sadness,fear,0.9173,0.8389,ann_013,clinical_notes,2025-08-19T00:00:00Z
emot_001295,I went to a local event on Saturday. Met a few new people.,neutral,,0.2401,0.89,ann_008,synthetic,2025-10-27T00:00:00Z
emot_001204,I updated my CV this week. Not actively looking but wanted to have it ready.,neutral,,0.3734,0.9095,ann_003,synthetic,2026-02-05T00:00:00Z
emot_001237,I spoke to my doctor today about adjusting my sleep schedule.,neutral,,0.2884,0.9544,ann_003,crisis_text_line,2025-10-20T00:00:00Z
emot_000651,I'm terrified of the pain of losing someone again.,fear,,0.7641,0.874,ann_015,crisis_text_line,2025-01-01T00:00:00Z
emot_000112,I've been having panic attacks at work and I don't know how to make them stop.,anxiety,,0.6389,0.8244,ann_007,crisis_text_line,2026-01-31T00:00:00Z
emot_000960,I should have listened. I thought I knew better. I didn't.,guilt,,0.9306,0.8986,ann_008,clinical_notes,2025-06-17T00:00:00Z
emot_000680,I've been shaking when I think about going back to that place.,fear,anxiety,0.9759,0.8596,ann_004,clinical_notes,2025-07-01T00:00:00Z
emot_000881,I feel like the story of my life was already written and it's not a good one.,hopelessness,,0.6481,0.8679,ann_010,forum_scrape,2025-08-29T00:00:00Z
emot_000818,I've stopped fighting because I can't figure out what I'm fighting for.,hopelessness,sadness,0.9738,0.8947,ann_008,forum_scrape,2025-02-14T00:00:00Z
emot_000137,"I'm terrified of being average, of being forgotten, of not mattering.",anxiety,,0.83,0.9567,ann_015,synthetic,2025-08-27T00:00:00Z
emot_001093,I'm embarrassed to be me. I've been embarrassed to be me for as long as I can remember.,shame,hopelessness,0.9857,0.7744,ann_003,synthetic,2025-06-15T00:00:00Z
emot_000018,I've cancelled three plans this week because I was too anxious to leave the house.,anxiety,sadness,0.8174,0.9637,ann_001,synthetic,2025-02-07T00:00:00Z
emot_000891,I've given up on finding meaning.,hopelessness,,0.7627,0.9189,ann_001,forum_scrape,2025-06-26T00:00:00Z
emot_000855,I feel like I've been sold a lie about what life was going to be.,hopelessness,sadness,0.8834,0.7663,ann_009,synthetic,2025-06-04T00:00:00Z
emot_000561,I've been cold to people I love because of misdirected anger.,anger,,0.727,0.9293,ann_012,forum_scrape,2025-02-08T00:00:00Z
emot_000736,I've been frightened of my own potential for self-destruction.,fear,,0.9472,0.9315,ann_001,clinical_notes,2025-01-05T00:00:00Z
emot_001023,I feel responsible for the accident even though logically I know I couldn't have prevented it.,guilt,,0.9264,0.9316,ann_007,synthetic,2025-11-26T00:00:00Z
emot_000115,I'm scared of the uncertainty. Not knowing is the worst part.,anxiety,sadness,0.823,0.9634,ann_015,forum_scrape,2025-08-13T00:00:00Z
emot_001129,I'm ashamed of how desperate I became.,shame,,0.92,0.9048,ann_006,crisis_text_line,2026-01-12T00:00:00Z
emot_000619,I've been afraid to start things in case they fail. So nothing gets started.,fear,,0.9796,0.9095,ann_010,clinical_notes,2025-03-20T00:00:00Z
emot_001247,I've been keeping up with a small creative project. Nothing serious.,neutral,,0.4655,0.7527,ann_009,crisis_text_line,2025-12-01T00:00:00Z
emot_000287,I feel like I was standing on solid ground and someone pulled it out from under me.,sadness,guilt,0.6751,0.9426,ann_014,synthetic,2025-01-19T00:00:00Z
emot_000887,I'm just waiting for things to get worse because they always do.,hopelessness,sadness,0.9405,0.8861,ann_011,synthetic,2025-03-19T00:00:00Z
emot_001064,I'm ashamed of how much I've relied on other people's opinions of me to feel okay about myself.,shame,sadness,0.9711,0.9323,ann_008,synthetic,2025-06-13T00:00:00Z
emot_001228,I had a low-key birthday celebration. Exactly what I wanted.,neutral,,0.4027,0.765,ann_015,synthetic,2025-03-15T00:00:00Z
emot_000589,I've been afraid of this moment. I wasn't ready for it.,fear,sadness,0.9908,0.7513,ann_012,synthetic,2025-08-27T00:00:00Z
emot_000353,I've been unable to write. The words feel inadequate.,sadness,fear,0.6838,0.8803,ann_011,clinical_notes,2025-07-19T00:00:00Z
emot_000388,I've stopped initiating with friends because I don't have anything good to say.,sadness,hopelessness,0.9096,0.8788,ann_004,crisis_text_line,2025-08-25T00:00:00Z
emot_000019,My mind won't stop. Even when I try to relax I'm thinking about everything that could go wrong.,anxiety,,0.9798,0.7668,ann_009,synthetic,2025-04-20T00:00:00Z
emot_000278,I've been dealing with anticipatory grief for a terminal diagnosis in the family.,sadness,hopelessness,0.899,0.8302,ann_005,synthetic,2026-01-05T00:00:00Z
emot_000923,I should have known better. I didn't. And now I have to live with what happened.,guilt,,0.8706,0.9041,ann_001,forum_scrape,2025-01-23T00:00:00Z
